BIOMASS CALCULATION RESULTS
==================================================
Generated on: 2025-11-23 08:17:11
Total records: 2522

plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Total (KG)
1253061	1	2013	Natural Stand	L 	13	15064	25.5	18.3	226.7627
1253061	1	2013	Natural Stand	L 	13	15065	20.2	12.5	119.9904
1253061	1	2013	Natural Stand	L 	13	15066	12.3	9.2	39.1097
1253061	1	2013	Natural Stand	L 	13	15067	11.4	7.1	32.3753
1253061	1	2013	Natural Stand	L 	13	15068	7.1	5.3	11.4832
1253126	1	2005	Natural Stand	L 	13	15069	18	16.35	107.8426
1253126	1	2005	Natural Stand	L 	13	15070	17.3	15.31	96.0884
1253126	1	2005	Natural Stand	L 	13	15071	11.2	11.66	35.4167
1253126	1	2005	Natural Stand	L 	13	15072	13.5	9.75	48.2261
1253126	1	2005	Natural Stand	L 	13	15073	11.9	9.34	36.6317
1253126	1	2005	Natural Stand	L 	13	15074	10.6	8.5	28.0940
1253126	1	2005	Natural Stand	L 	13	15075	14	8.36	51.0321
1253126	1	2005	Natural Stand	L 	13	15076	10.2	8.11	25.6542
1253126	1	2005	Natural Stand	L 	13	15077	6.6	6.04	9.7349
1253126	1	2005	Natural Stand	L 	13	15078	5.7	4.43	7.2116
1253126	1	2005	Natural Stand	L 	13	15079	5.2	3.97	6.0220
1253126	1	2012	Natural Stand	L 	13	15122	18.2	17	112.8326
1253126	1	2012	Natural Stand	L 	13	15123	17.5	16	100.8120
1253126	1	2012	Natural Stand	L 	13	15124	14.8	11.2	60.8377
1253126	1	2012	Natural Stand	L 	13	15125	12.5	9.8	41.1296
1253126	1	2012	Natural Stand	L 	13	15126	15.5	9.5	64.4090
1253126	1	2012	Natural Stand	L 	13	15127	11.5	9.2	33.9744
1253126	1	2012	Natural Stand	L 	13	15128	6.4	5.1	9.1364
1253126	1	2012	Natural Stand	L 	13	15129	2.9	3.3	1.6630
1253126	1	2012	Natural Stand	L 	13	15130	2.5	2.8	1.2460
1253126	1	2023	Natural Stand	L 	13	15201	14.9	12.3	64.0142
1253126	1	2023	Natural Stand	L 	13	15202	16	12.2	73.6544
1253126	1	2023	Natural Stand	L 	13	15203	13.2	11.56	48.8523
1253126	1	2023	Natural Stand	L 	13	15204	14.6	11.5	59.7494
1253126	1	2023	Natural Stand	L 	13	15205	14.6	11.2	59.1649
1253126	1	2023	Natural Stand	L 	13	15206	13.8	11	52.3841
1253126	1	2023	Natural Stand	L 	13	15207	12.1	10.6	39.5409
1253126	1	2023	Natural Stand	L 	13	15208	11.4	10.1	34.3937
1253126	1	2023	Natural Stand	L 	13	15209	14.3	9.9	54.6363
1253126	1	2023	Natural Stand	L 	13	15210	11.3	9.5	33.0710
1253126	1	2023	Natural Stand	L 	13	15211	11.3	9.4	32.9629
1253126	1	2023	Natural Stand	L 	13	15212	12.8	9.4	42.7430
1253126	1	2023	Natural Stand	L 	13	15213	10.5	9.2	28.1446
1253126	1	2023	Natural Stand	L 	13	15214	10.9	8.94	30.1541
1253126	1	2023	Natural Stand	L 	13	15215	12.3	8.9	38.8358
1253126	1	2023	Natural Stand	L 	13	15216	10	8.9	25.1927
1253126	1	2023	Natural Stand	L 	13	15217	10.8	8.8	29.4589
1253126	1	2023	Natural Stand	L 	13	15218	9.1	8.8	20.6883
1253126	1	2023	Natural Stand	L 	13	15219	9.8	8.7	23.9997
1253126	1	2023	Natural Stand	L 	13	15220	10.4	8.6	27.0689
1253126	1	2023	Natural Stand	L 	13	15221	9.2	8.5	20.9214
1253126	1	2023	Natural Stand	L 	13	15222	10	8.4	24.7946
1253126	1	2023	Natural Stand	L 	13	15223	9.8	8	23.5109
1253126	1	2023	Natural Stand	L 	13	15224	10.5	7.76	27.1081
1253126	1	2023	Natural Stand	L 	13	15225	9.7	7.5	22.7677
1253126	1	2023	Natural Stand	L 	13	15226	7.2	6.7	11.8669
1253126	1	2023	Natural Stand	L 	13	15227	6.1	6	8.2174
1253126	1	2023	Natural Stand	L 	13	15228	5	5.2	5.3029
1253126	1	2023	Natural Stand	L 	13	15229	3.8	5.1	2.9561
1253126	1	2023	Natural Stand	L 	13	15230	5	5	5.2984
1253126	1	2023	Natural Stand	L 	13	15231	5.4	5	6.2716
1253126	1	2023	Natural Stand	L 	13	15232	4.8	5	4.8487
1253126	1	2023	Natural Stand	L 	13	15233	5.5	4.7	6.5726
1253126	1	2023	Natural Stand	L 	13	15234	3.2	4.1	2.0134
1253126	1	2023	Natural Stand	L 	13	15235	4	4	3.2979
1253126	1	2023	Natural Stand	L 	13	15236	2.9	2.8	1.7613
1253126	1	2023	Natural Stand	L 	13	15237	2.5	2.5	1.3108
1253156	1	2004	Natural Stand	L 	13	15300	28.9	18.92	295.4806
1253156	1	2004	Natural Stand	L 	13	15301	24.7	15.28	195.0383
1253156	1	2004	Natural Stand	L 	13	15302	22.4	14.37	155.9054
1253156	1	2004	Natural Stand	L 	13	15303	15.9	13.7	76.6933
1253156	1	2004	Natural Stand	L 	13	15304	16.3	11.83	75.6111
1253156	1	2004	Natural Stand	L 	13	15305	5	5.25	5.3056
1253156	1	2011	Natural Stand	L 	13	15367	26.9	18	249.7572
1253156	1	2011	Natural Stand	L 	13	15368	17.7	16.2	103.8205
1253156	1	2011	Natural Stand	L 	13	15369	18.1	15.9	107.2220
1253156	1	2011	Natural Stand	L 	13	15370	24.7	15.7	197.2645
1253156	1	2011	Natural Stand	L 	13	15371	18	13.6	97.8319
1253156	1	2011	Natural Stand	L 	13	15372	7	8.1	11.7959
1253156	1	2011	Natural Stand	L 	13	15373	5.5	5.8	6.5656
1253156	1	2022	Natural Stand	L 	13	15432	29	21.3	318.4420
1253156	1	2022	Natural Stand	L 	13	15433	19	19.2	132.6855
1253156	1	2022	Natural Stand	L 	13	15434	20.3	18.9	148.8400
1253156	1	2022	Natural Stand	L 	13	15435	26.4	17.2	235.1769
1253156	1	2022	Natural Stand	L 	13	15436	16	16.3	85.8470
1253156	1	2022	Natural Stand	L 	13	15437	15.8	16.25	83.6444
1253156	1	2022	Natural Stand	L 	13	15438	13.9	15.9	64.6299
1253156	1	2022	Natural Stand	L 	13	15439	17.5	15.7	99.6925
1253156	1	2022	Natural Stand	L 	13	15440	18	15.4	104.1616
1253156	1	2022	Natural Stand	L 	13	15441	14.2	15.3	65.6381
1253156	1	2022	Natural Stand	L 	13	15442	18.7	15.3	111.8479
1253156	1	2022	Natural Stand	L 	13	15443	15.9	14.4	78.7541
1253156	1	2022	Natural Stand	L 	13	15444	16.8	14.3	87.4046
1253156	1	2022	Natural Stand	L 	13	15445	14.3	14.2	63.5677
1253156	1	2022	Natural Stand	L 	13	15446	14.7	14.2	67.0617
1253156	1	2022	Natural Stand	L 	13	15447	14.1	14.1	61.6032
1253156	1	2022	Natural Stand	L 	13	15448	14.4	14	63.9091
1253156	1	2022	Natural Stand	L 	13	15449	11.2	13.4	38.3600
1253156	1	2022	Natural Stand	L 	13	15450	12.4	13.3	46.4365
1253156	1	2022	Natural Stand	L 	13	15451	14.7	13.1	64.2069
1253156	1	2022	Natural Stand	L 	13	15452	10.4	13	32.6707
1253156	1	2022	Natural Stand	L 	13	15453	11.7	12.9	40.7707
1253156	1	2022	Natural Stand	L 	13	15454	9.8	12.8	28.8875
1253156	1	2022	Natural Stand	L 	13	15455	11.4	12.7	38.4236
1253156	1	2022	Natural Stand	L 	13	15456	12.7	12.2	46.4123
1253156	1	2022	Natural Stand	L 	13	15457	11.4	12	37.2258
1253156	1	2022	Natural Stand	L 	13	15458	11.4	11.9	37.0603
1253156	1	2022	Natural Stand	L 	13	15459	14.5	11.84	59.6177
1253156	1	2022	Natural Stand	L 	13	15460	11.4	11.8	36.8964
1253156	1	2022	Natural Stand	L 	13	15461	9.3	10.3	23.0811
1253156	1	2022	Natural Stand	L 	13	15462	11.2	10.1	33.1806
1253156	1	2022	Natural Stand	L 	13	15463	8	10.1	17.0106
1253156	1	2022	Natural Stand	L 	13	15464	7.4	7.4	12.8320
1253156	1	2022	Natural Stand	L 	13	15465	6.7	7.19	10.3690
1253156	1	2022	Natural Stand	L 	13	15466	5.5	6.2	6.6414
1253156	1	2022	Natural Stand	L 	13	15467	3.3	4	2.1543
1259806	1	2004	Natural Stand	L 	13	15489	23.2	18.73	191.1987
1259806	1	2004	Natural Stand	L 	13	15490	20.8	18.72	154.9427
1259806	1	2004	Natural Stand	L 	13	15491	22	18.71	172.4767
1259806	1	2004	Natural Stand	L 	13	15492	23.8	18.32	198.2763
1259806	1	2004	Natural Stand	L 	13	15493	13.6	14.45	58.3076
1259806	1	2004	Natural Stand	L 	13	15494	10.6	12.24	32.6768
1259806	1	2004	Natural Stand	L 	13	15495	5.3	6.33	6.1803
1259806	1	2007	Natural Stand	L 	13	15616	23.4	19.65	200.2874
1259806	1	2007	Natural Stand	L 	13	15617	20.9	19.4	160.0740
1259806	1	2007	Natural Stand	L 	13	15618	24.3	18.99	210.8833
1259806	1	2007	Natural Stand	L 	13	15619	21.5	18.96	166.4327
1259806	1	2007	Natural Stand	L 	13	15620	13.5	14.1	56.6385
1259806	1	2007	Natural Stand	L 	13	15621	5.4	7.03	6.6324
1259806	1	2015	Natural Stand	L 	13	15727	21.4	20.8	175.5801
1259806	1	2015	Natural Stand	L 	13	15728	24.4	20.4	222.3023
1259806	1	2015	Natural Stand	L 	13	15729	23.2	19.9	198.6339
1259806	1	2015	Natural Stand	L 	13	15730	20.9	19.7	161.7333
1259806	1	2015	Natural Stand	L 	13	15731	14.2	15.8	67.0202
1259806	1	2015	Natural Stand	L 	13	15732	12.1	15.3	48.4560
1259806	1	2015	Natural Stand	L 	13	15733	13.5	14.6	57.8557
1259806	1	2015	Natural Stand	L 	13	15734	10.6	12.6	33.2401
1259806	1	2015	Natural Stand	L 	13	15735	5.4	7.2	6.6919
1259806	1	2015	Natural Stand	L 	13	15736	5.4	4.9	6.2797
1259821	1	2006	Natural Stand	L 	13	15819	11.2	11.07	34.5152
1259821	1	2006	Natural Stand	L 	13	15820	9.7	9.04	23.7869
1259821	1	2006	Natural Stand	L 	13	15821	8.8	8.82	19.3398
1259821	1	2012	Natural Stand	L 	13	15923	12.5	12.9	46.3489
1259821	1	2012	Natural Stand	L 	13	15924	10.9	10.5	31.9206
1259821	1	2012	Natural Stand	L 	13	15925	10.7	10.4	30.6314
1259821	1	2012	Natural Stand	L 	13	15926	11	10.1	31.9923
1259821	1	2012	Natural Stand	L 	13	15927	7.7	7.9	14.1905
1259821	1	2012	Natural Stand	L 	13	15928	5	6.6	5.5536
1259821	1	2012	Natural Stand	L 	13	15929	3.5	4.2	2.4442
1259846	1	2006	Natural Stand	L 	13	16034	30.3	22.13	354.9256
1259846	1	2006	Natural Stand	L 	13	16035	21.5	18.54	164.0782
1259846	1	2006	Natural Stand	L 	13	16036	15.3	18.05	84.5388
1259846	1	2006	Natural Stand	L 	13	16037	15.7	17.91	88.2446
1259846	1	2006	Natural Stand	L 	13	16038	19.5	17.51	131.2247
1259846	1	2006	Natural Stand	L 	13	16039	19.5	17.18	129.6952
1259846	1	2006	Natural Stand	L 	13	16040	18.2	17.08	113.1657
1259846	1	2006	Natural Stand	L 	13	16041	12.7	13.26	48.5506
1259846	1	2014	Natural Stand	L 	13	16051	31.6	21	373.1126
1259846	1	2014	Natural Stand	L 	13	16052	23.9	19.6	208.2495
1259846	1	2014	Natural Stand	L 	13	16053	22	17.9	167.8744
1259846	1	2014	Natural Stand	L 	13	16054	21.3	17.6	156.0965
1259846	1	2014	Natural Stand	L 	13	16055	15.3	13.4	70.2870
1259846	1	2014	Natural Stand	L 	13	16056	10.3	9.3	27.1529
1259846	1	2023	Natural Stand	L 	13	16062	26	21.1	256.5934
1259846	1	2023	Natural Stand	L 	13	16063	23.6	20.3	207.9145
1259846	1	2023	Natural Stand	L 	13	16064	22.1	17.6	167.6853
1259846	1	2023	Natural Stand	L 	13	16065	17.1	14.8	92.1753
1259846	1	2023	Natural Stand	L 	13	16066	18	13.7	98.1564
1259846	1	2023	Natural Stand	L 	13	16067	13.9	11.9	54.8807
1259846	1	2023	Natural Stand	L 	13	16068	11.9	9.9	37.2792
1259846	1	2023	Natural Stand	L 	13	16069	5.6	5.1	6.7882
1259911	1	2004	Natural Stand	L 	13	16074	23	21.64	206.8107
1259911	1	2004	Natural Stand	L 	13	16075	21.6	19.77	172.5864
1259911	1	2004	Natural Stand	L 	13	16076	22.2	17.45	168.3342
1259911	1	2004	Natural Stand	L 	13	16077	24	17.4	195.8135
1259911	1	2004	Natural Stand	L 	13	16078	18.9	16.43	118.8665
1259911	1	2004	Natural Stand	L 	13	16079	14.2	13.32	60.5032
1259911	1	2004	Natural Stand	L 	13	16080	10.3	12.94	31.9807
1259911	1	2004	Natural Stand	L 	13	16081	17.2	12.83	87.0471
1259911	1	2004	Natural Stand	L 	13	16082	10.6	10.12	29.7136
1259911	1	2004	Natural Stand	L 	13	16083	5.7	4.89	7.0838
1259911	1	2009	Natural Stand	L 	13	16126	22.9	23.13	215.2245
1259911	1	2009	Natural Stand	L 	13	16127	21.4	21.74	181.2052
1259911	1	2009	Natural Stand	L 	13	16128	18.2	20.75	129.4061
1259911	1	2009	Natural Stand	L 	13	16129	25.1	19.82	230.4537
1259911	1	2009	Natural Stand	L 	13	16130	26	18.67	238.2096
1259911	1	2009	Natural Stand	L 	13	16131	21.7	18.66	167.7026
1259911	1	2009	Natural Stand	L 	13	16132	16.6	17.45	96.2927
1259911	1	2009	Natural Stand	L 	13	16133	17	15.47	93.4332
1259911	1	2009	Natural Stand	L 	13	16134	15.4	14.7	74.8763
1259911	1	2009	Natural Stand	L 	13	16135	14.2	13.76	61.5895
1259911	1	2009	Natural Stand	L 	13	16136	5.7	6.08	7.1308
1259911	1	2019	Natural Stand	L 	13	16184	22.8	24.1	220.1547
1259911	1	2019	Natural Stand	L 	13	16185	21.6	23.3	194.0942
1259911	1	2019	Natural Stand	L 	13	16186	21.7	22.5	190.7211
1259911	1	2019	Natural Stand	L 	13	16187	25.3	21.1	243.5523
1259911	1	2019	Natural Stand	L 	13	16188	22.9	19.73	192.6749
1259911	1	2019	Natural Stand	L 	13	16189	16.7	17.8	98.7130
1259911	1	2019	Natural Stand	L 	13	16190	21.5	17.3	157.3617
1259911	1	2019	Natural Stand	L 	13	16191	18.5	17	116.4330
1259911	1	2019	Natural Stand	L 	13	16192	17.6	16.2	102.6910
1259911	1	2019	Natural Stand	L 	13	16193	15.8	14.9	79.3138
1259911	1	2019	Natural Stand	L 	13	16194	15.2	13.93	70.8178
1259911	1	2019	Natural Stand	L 	13	16195	15.5	12.9	70.7938
1259911	1	2019	Natural Stand	L 	13	16196	14.7	12.3	62.3033
1259911	1	2019	Natural Stand	L 	13	16197	11.5	10.7	35.8293
1259911	1	2019	Natural Stand	L 	13	16198	9.6	8.5	22.8448
1259911	1	2019	Natural Stand	L 	13	16199	7.3	6.77	12.2391
1259916	1	2005	Natural Stand	L 	13	16249	19.7	16.02	127.0227
1259916	1	2005	Natural Stand	L 	13	16250	16.8	13.28	84.2793
1259916	1	2005	Natural Stand	L 	13	16251	9.1	9.05	20.8975
1259916	1	2005	Natural Stand	L 	13	16252	5.2	3.99	6.0119
1259916	1	2013	Natural Stand	L 	13	16262	20.8	16.2	142.1768
1259916	1	2013	Natural Stand	L 	13	16263	18.7	14	107.0112
1259916	1	2013	Natural Stand	L 	13	16264	15.9	13.4	75.8465
1259916	1	2013	Natural Stand	L 	13	16265	15.3	11.3	65.3352
1259916	1	2013	Natural Stand	L 	13	16266	10.4	10.2	28.6942
1259916	1	2013	Natural Stand	L 	13	16267	5.4	4.7	6.3074
1259926	1	2005	Natural Stand	L 	13	16286	8.2	7.74	16.0637
1259926	1	2013	Natural Stand	L 	13	16290	7.5	6.1	12.8542
1259926	1	2013	Natural Stand	L 	13	16291	5.3	4.2	6.1858
1259951	1	2005	Natural Stand	L 	13	16299	13.1	12.6	50.1568
1259951	1	2005	Natural Stand	L 	13	16300	14.2	11.46	56.3952
1259951	1	2005	Natural Stand	L 	13	16301	16.1	10.35	70.9109
1259951	1	2005	Natural Stand	L 	13	16302	13.1	9.61	45.1142
1259951	1	2005	Natural Stand	L 	13	16303	5.4	7.04	6.6358
1259951	1	2005	Natural Stand	L 	13	16304	8.3	6.99	16.1594
1259951	1	2010	Natural Stand	L 	13	16314	13.9	12.84	56.9132
1259951	1	2010	Natural Stand	L 	13	16315	15.1	11.58	64.1600
1259951	1	2010	Natural Stand	L 	13	16316	17.5	10.99	85.7578
1259951	1	2010	Natural Stand	L 	13	16317	13.9	9.53	51.0301
1259951	1	2010	Natural Stand	L 	13	16318	5.4	7.5	6.8037
1259951	1	2010	Natural Stand	L 	13	16319	9.4	7.36	21.2340
1259951	1	2010	Natural Stand	L 	13	16320	5.5	5.21	6.5215
1259951	1	2022	Natural Stand	L 	13	16331	16.2	15.5	85.2112
1259951	1	2022	Natural Stand	L 	13	16332	20.6	12.7	125.6017
1259951	1	2022	Natural Stand	L 	13	16333	16.5	12.5	79.1697
1259951	1	2022	Natural Stand	L 	13	16334	12.9	9.01	43.0745
1259951	1	2022	Natural Stand	L 	13	16335	9.5	8.8	22.5911
1259951	1	2022	Natural Stand	L 	13	16336	9.7	8.4	23.2677
1259951	1	2022	Natural Stand	L 	13	16337	10.1	8.21	25.1873
1259951	1	2022	Natural Stand	L 	13	16338	10	8.2	24.6586
1259951	1	2022	Natural Stand	L 	13	16339	6.9	5.8	10.7058
1259951	1	2022	Natural Stand	L 	13	16340	3.7	3.8	2.7939
1259951	1	2022	Natural Stand	L 	13	16341	3.6	3.5	2.6777
1259951	1	2022	Natural Stand	L 	13	16342	2.9	2.8	1.7613
1259951	1	2022	Natural Stand	L 	13	16343	3	2.7	1.9429
1259951	1	2022	Natural Stand	L 	13	16344	2.7	2.6	1.5420
1259961	1	2005	Natural Stand	L 	13	16362	20.2	15.55	131.3335
1259961	1	2005	Natural Stand	L 	13	16363	16	15	81.5891
1259961	1	2005	Natural Stand	L 	13	16364	22.6	14.83	160.8016
1259961	1	2005	Natural Stand	L 	13	16365	19.9	14.54	123.3471
1259961	1	2005	Natural Stand	L 	13	16366	17.5	14.24	94.5362
1259961	1	2005	Natural Stand	L 	13	16367	12.4	10.58	41.5228
1259961	1	2010	Natural Stand	L 	13	16368	16.7	14.9	88.3364
1259961	1	2010	Natural Stand	L 	13	16369	23.4	14.79	172.3999
1259961	1	2010	Natural Stand	L 	13	16370	21	14.4	136.8608
1259961	1	2010	Natural Stand	L 	13	16371	20.5	14.39	130.3218
1259961	1	2010	Natural Stand	L 	13	16372	18.1	13.62	98.9918
1259961	1	2022	Natural Stand	L 	13	16373	21.8	16.9	159.5509
1259961	1	2022	Natural Stand	L 	13	16374	24.3	16.42	194.8461
1259961	1	2022	Natural Stand	L 	13	16375	17.4	16.1	100.0758
1259961	1	2022	Natural Stand	L 	13	16376	21.5	15.6	148.8691
1259961	1	2022	Natural Stand	L 	13	16377	19.1	15.13	115.9251
1260036	1	2004	Natural Stand	L 	13	16379	13.7	15.14	60.8874
1260036	1	2004	Natural Stand	L 	13	16380	14	12.95	57.9762
1260036	1	2004	Natural Stand	L 	13	16381	9	10.57	21.9271
1260036	1	2004	Natural Stand	L 	13	16382	11.9	9.88	37.2542
1260036	1	2004	Natural Stand	L 	13	16383	4.6	6.68	4.7148
1260036	1	2013	Natural Stand	L 	13	16446	16.4	17.3	93.5613
1260036	1	2013	Natural Stand	L 	13	16447	16.7	14.7	87.6763
1260036	1	2013	Natural Stand	L 	13	16448	11.2	13.6	38.7198
1260036	1	2013	Natural Stand	L 	13	16449	14.7	13.4	64.9609
1260036	1	2013	Natural Stand	L 	13	16450	10.1	11.6	28.8641
1260036	1	2013	Natural Stand	L 	13	16451	5.3	6.8	6.3128
1260036	1	2013	Natural Stand	L 	13	16452	5	5.9	5.3886
1260036	1	2013	Natural Stand	L 	13	16453	4.8	5.9	4.9501
1260036	1	2013	Natural Stand	L 	13	16454	3.4	4.2	2.2952
1266896	1	2004	Natural Stand	L 	13	16502	14.2	12.43	58.4277
1266896	1	2004	Natural Stand	L 	13	16503	5.3	6.45	6.2113
1266896	1	2012	Natural Stand	L 	13	16504	16.6	14.8	86.9791
1266896	1	2012	Natural Stand	L 	13	16505	6.4	6.4	9.1817
1266896	1	2023	Natural Stand	L 	13	16506	18.9	16.5	119.1649
1266916	1	2004	Natural Stand	L 	13	16507	10.7	11.51	32.1661
1266916	1	2004	Natural Stand	L 	13	16508	11.7	9.6	35.6471
1266916	1	2004	Natural Stand	L 	13	16509	8.9	9.52	20.3977
1266916	1	2004	Natural Stand	L 	13	16510	9.1	9.46	21.2676
1266916	1	2008	Natural Stand	L 	13	16511	11.3	12.7	37.7750
1266916	1	2008	Natural Stand	L 	13	16512	9.2	10.2	22.4871
1266916	1	2008	Natural Stand	L 	13	16513	8.8	10	20.4019
1266916	1	2008	Natural Stand	L 	13	16514	12	9.9	37.9257
1266916	1	2018	Natural Stand	L 	13	16515	11.9	14.4	45.0843
1266916	1	2018	Natural Stand	L 	13	16516	13.2	12.8	51.3342
1266916	1	2018	Natural Stand	L 	13	16517	9.1	10.1	21.9027
1273531	1	2006	Natural Stand	L 	13	16518	17.8	14.44	98.4626
1273531	1	2006	Natural Stand	L 	13	16519	16.3	14.22	82.1193
1273531	1	2006	Natural Stand	L 	13	16520	14.4	13.47	62.5585
1273531	1	2006	Natural Stand	V 	13	16521	17.3	13.31	89.4742
1273531	1	2006	Natural Stand	L 	13	16522	14.9	13.09	65.9197
1273531	1	2006	Natural Stand	L 	13	16523	11.2	11.89	35.7833
1273531	1	2006	Natural Stand	L 	13	16524	4.9	6.44	5.2882
1273531	1	2011	Natural Stand	L 	13	16729	17.4	15.6	98.2240
1273531	1	2011	Natural Stand	V 	13	16730	17.4	15	96.0713
1273531	1	2011	Natural Stand	L 	13	16731	15.2	14.8	73.2954
1273531	1	2011	Natural Stand	V 	13	16732	18.5	14.7	107.2392
1273531	1	2011	Natural Stand	L 	13	16733	15.1	14.3	70.9372
1273531	1	2011	Natural Stand	L 	13	16734	16	14.1	78.8211
1273531	1	2011	Natural Stand	L 	13	16735	14.8	14	67.4097
1273531	1	2011	Natural Stand	L 	13	16736	9.1	13.5	26.0162
1273531	1	2011	Natural Stand	L 	13	16737	11.4	13.3	39.4981
1273531	1	2011	Natural Stand	L 	13	16738	5	8.07	6.0562
1273531	1	2011	Natural Stand	L 	13	16739	5.5	7.3	6.9799
1273531	1	2011	Natural Stand	L 	13	16740	5.2	6.6	6.0146
1273531	1	2011	Natural Stand	L 	13	16741	3.4	4.72	2.3132
1273531	1	2011	Natural Stand	L 	13	16742	3.7	4.09	2.7648
1273531	1	2011	Natural Stand	L 	13	16743	3.2	4	2.0145
1273531	1	2011	Natural Stand	L 	13	16744	2.9	3.99	1.6282
1273531	1	2011	Natural Stand	L 	13	16745	3.8	3.01	3.2303
1273591	1	2006	Natural Stand	L 	13	16935	20.1	17.14	137.3256
1273591	1	2006	Natural Stand	L 	13	16936	15	13.97	69.1161
1273591	1	2006	Natural Stand	L 	13	16937	14.5	13.15	62.6170
1273591	1	2011	Natural Stand	L 	13	16944	20.9	17.7	150.9855
1273591	1	2011	Natural Stand	L 	13	16945	16.7	15.5	90.3671
1273591	1	2011	Natural Stand	L 	13	16946	16.4	14.8	84.9466
1273591	1	2011	Natural Stand	L 	13	16947	16.3	13.3	79.3997
1273591	1	2011	Natural Stand	L 	13	16948	12.9	12.1	47.6705
1273591	1	2011	Natural Stand	L 	13	16949	6.5	7.7	9.9669
1273591	1	2022	Natural Stand	L 	13	16956	23.2	19.7	197.3406
1273591	1	2022	Natural Stand	L 	13	16957	19.8	17.1	133.2005
1273591	1	2022	Natural Stand	L 	13	16958	19.1	17.1	124.2593
1273591	1	2022	Natural Stand	L 	13	16959	14.4	13.7	63.1382
1273591	1	2022	Natural Stand	L 	13	16960	9.3	11.9	24.9811
1273591	1	2022	Natural Stand	L 	13	16961	7.8	9.7	15.8533
1273641	1	2004	Natural Stand	L 	13	16965	17	14.69	90.7532
1273641	1	2004	Natural Stand	L 	13	16966	18	14.32	100.2458
1273641	1	2004	Natural Stand	L 	13	16967	15.5	12.63	70.1100
1273641	1	2004	Natural Stand	L 	13	16968	15.3	10.95	64.6689
1273641	1	2004	Natural Stand	L 	13	16969	5.3	9.15	7.2707
1273641	1	2004	Natural Stand	L 	13	16970	11.5	5.09	36.3024
1273641	1	2010	Natural Stand	L 	13	17001	18	14.79	101.9104
1273641	1	2010	Natural Stand	L 	13	17002	17.2	13.96	90.4510
1273641	1	2010	Natural Stand	L 	13	17003	15.9	13.06	74.9163
1273641	1	2010	Natural Stand	L 	13	17004	15.4	11.75	67.1545
1273641	1	2010	Natural Stand	L 	13	17005	13.9	10.8	52.8170
1273641	1	2010	Natural Stand	L 	13	17006	16.1	10.72	71.4980
1273641	1	2010	Natural Stand	L 	13	17007	10.2	8.66	26.0413
1273641	1	2010	Natural Stand	L 	13	17008	7.4	6.76	12.5944
1273641	1	2010	Natural Stand	L 	13	17009	5.2	4.88	5.7786
1273641	1	2021	Natural Stand	L 	13	17042	18.2	15.5	106.8196
1273641	1	2021	Natural Stand	L 	13	17043	17.6	14.3	95.8116
1273641	1	2021	Natural Stand	L 	13	17044	14.7	12.2	62.0775
1273641	1	2021	Natural Stand	L 	13	17045	17.4	11.3	85.3292
1273641	1	2021	Natural Stand	L 	13	17046	12.3	9.7	39.6570
1273641	1	2021	Natural Stand	L 	13	17047	10.9	8.2	29.5973
1273641	1	2021	Natural Stand	L 	13	17048	9	8.1	19.7230
1273641	1	2021	Natural Stand	L 	13	17049	7.1	6.3	11.4313
1273641	1	2021	Natural Stand	L 	13	17050	2.6	2.7	1.3854
1273676	1	2005	Natural Stand	L 	13	17083	23.6	18.85	198.3928
1273676	1	2005	Natural Stand	L 	13	17084	26.9	18.2	251.2017
1273676	1	2005	Natural Stand	L 	13	17085	20.4	14.11	127.9513
1273676	1	2005	Natural Stand	L 	13	17086	24.8	11.65	183.7034
1273676	1	2005	Natural Stand	L 	13	17087	13	11.62	47.4917
1273676	1	2005	Natural Stand	L 	13	17088	5.8	5.74	7.3445
1273676	1	2013	Natural Stand	L 	13	17107	23.6	19.1	199.9978
1273676	1	2013	Natural Stand	L 	13	17108	27.5	18.8	266.9772
1273676	1	2013	Natural Stand	L 	13	17109	20.9	15.1	138.4970
1273676	1	2013	Natural Stand	L 	13	17110	20.1	14.3	124.9026
1273676	1	2013	Natural Stand	L 	13	17111	14.8	11.96	62.3954
1273676	1	2013	Natural Stand	L 	13	17112	25.1	11.87	188.9606
1273676	1	2013	Natural Stand	L 	13	17113	11.5	11.5	37.0468
1273676	1	2013	Natural Stand	L 	13	17114	7.4	5.9	12.4830
1273676	1	2013	Natural Stand	L 	13	17115	6	5.4	7.8859
1273676	1	2022	Natural Stand	L 	13	17132	19.2	18	129.6348
1273676	1	2022	Natural Stand	L 	13	17133	28.1	18	272.4014
1273676	1	2022	Natural Stand	L 	13	17134	21	15.3	140.7100
1273676	1	2022	Natural Stand	L 	13	17135	17.4	14.8	95.3723
1273676	1	2022	Natural Stand	L 	13	17136	20.4	14.4	129.0835
1273676	1	2022	Natural Stand	L 	13	17137	14	13.9	60.2595
1273676	1	2022	Natural Stand	L 	13	17138	17.7	13.4	93.9608
1273676	1	2022	Natural Stand	L 	13	17139	26	12	204.3997
1273676	1	2022	Natural Stand	L 	13	17140	12.4	11.9	43.7253
1273676	1	2022	Natural Stand	L 	13	17141	10.3	11.3	29.5669
1273676	1	2022	Natural Stand	L 	13	17142	11.9	9.8	37.1555
1273676	1	2022	Natural Stand	L 	13	17143	12.7	9.2	41.8401
