plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Wood (KG)	Bark (KG)	Foliage (KG)	Branch (KG)	Crown (KG)	Stem (KG)	Total (KG)
1232251	1	2018	Natural Stand	L 	13	13145	12.5	12.1	27.3475	4.4152	5.8657	5.369	11.2347	31.7627	42.9974
1232251	1	2018	Natural Stand	L 	13	13146	7.4	7.2	7.3177	1.3624	2.7945	1.8007	4.5952	8.6801	13.2753
1232251	1	2018	Natural Stand	L 	13	13147	6.3	6	4.8823	0.9496	2.2257	1.2876	3.5133	5.8318	9.3452
1232251	1	2018	Natural Stand	L 	13	13148	7.7	5.1	8.0868	1.4894	2.9561	1.9562	4.9123	9.5762	14.4884
1232251	1	2018	Natural Stand	L 	13	13149	6.2	4.5	4.6897	0.9161	2.1759	1.2454	3.4213	5.6058	9.0271
1232251	1	2018	Natural Stand	L 	13	13150	4.4	3.5	1.9797	0.4245	1.3397	0.6094	1.9491	2.4043	4.3534
1232266	1	2006	Natural Stand	L 	13	13185	19.7	15.9	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1232266	1	2006	Natural Stand	L 	13	13186	24.1	15.82	142.5203	19.2494	14.8438	21.0877	35.9315	161.7697	197.7012
1232266	1	2006	Natural Stand	L 	13	13187	20.5	14.7	94.8824	13.3913	11.8078	15.0525	26.8603	108.2738	135.1341
1232266	1	2006	Natural Stand	L 	13	13188	21.1	12.56	102.0214	14.2865	12.2996	15.9852	28.2847	116.3079	144.5926
1232266	1	2006	Natural Stand	L 	13	13189	12.8	8.5	29.0281	4.6564	6.0657	5.641	11.7068	33.6846	45.3914
1232266	1	2006	Natural Stand	L 	13	13190	5.7	5.53	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1232266	1	2015	Natural Stand	L 	13	13216	24.7	18	151.6119	20.341	15.3691	22.1966	37.5657	171.9529	209.5186
1232266	1	2015	Natural Stand	L 	13	13217	25.2	16.3	159.4485	21.2761	15.811	23.1432	38.9541	180.7246	219.6787
1232266	1	2015	Natural Stand	L 	13	13218	18.3	15.4	71.3188	10.3811	10.0564	11.8814	21.9378	81.6999	103.6377
1232266	1	2015	Natural Stand	L 	13	13219	24.1	15	142.5203	19.2494	14.8438	21.0877	35.9315	161.7697	197.7012
1232266	1	2015	Natural Stand	L 	13	13220	13.7	10	34.4373	5.423	6.6776	6.4992	13.1768	39.8604	53.0371
1232266	1	2015	Natural Stand	L 	13	13221	11.3	8.4	21.2175	3.5208	5.0854	4.3507	9.4361	24.7383	34.1744
1232266	1	2015	Natural Stand	L 	13	13222	5.5	6.2	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1232266	1	2015	Natural Stand	L 	13	13223	5.3	5.3	3.1612	0.6444	1.743	0.8982	2.6412	3.8056	6.4468
1232266	1	2015	Natural Stand	L 	13	13224	10.1	2	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1232266	1	2022	Natural Stand	L 	13	13242	27.1	19.3	191.4283	25.0437	17.5229	26.9283	44.4512	216.472	260.9233
1232266	1	2022	Natural Stand	L 	13	13243	25.5	16.9	164.265	21.8484	16.0778	23.721	39.7989	186.1134	225.9123
1232266	1	2022	Natural Stand	L 	13	13244	25.4	16.8	162.6499	21.6567	15.9887	23.5276	39.5163	184.3066	223.8229
1232266	1	2022	Natural Stand	L 	13	13245	19.1	15.9	79.4206	11.4267	10.6837	12.9894	23.6732	90.8473	114.5204
1232266	1	2022	Natural Stand	L 	13	13246	17.9	14.2	67.4633	9.8791	9.7469	11.3466	21.0935	77.3424	98.4359
1232266	1	2022	Natural Stand	L 	13	13247	17.6	13.4	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1232266	1	2022	Natural Stand	L 	13	13248	19.7	12.8	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1232266	1	2022	Natural Stand	L 	13	13249	14.5	12.2	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1232266	1	2022	Natural Stand	L 	13	13250	13.4	10.4	32.5723	5.1603	6.4717	6.2061	12.6778	37.7326	50.4105
1232266	1	2022	Natural Stand	L 	13	13251	11.7	10.1	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1232266	1	2022	Natural Stand	L 	13	13252	11.4	10	21.6929	3.5911	5.1492	4.4313	9.5805	25.2839	34.8644
1232266	1	2022	Natural Stand	L 	13	13253	11.6	9.8	22.6627	3.7339	5.2774	4.5948	9.8722	26.3966	36.2688
1232266	1	2022	Natural Stand	L 	13	13254	9.3	8.1	13.0006	2.2746	3.8608	2.8991	6.76	15.2752	22.0351
1232296	1	2006	Natural Stand	L 	13	13266	10.5	8.27	17.6402	2.9862	4.5838	3.7334	8.3172	20.6264	28.9435
1232296	1	2006	Natural Stand	L 	13	13267	9	7.94	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1232301	1	2006	Natural Stand	L 	13	13269	24.5	21.21	148.5437	19.9734	15.1934	21.8237	37.0171	168.5171	205.5342
1232301	1	2006	Natural Stand	L 	13	13270	22.8	20.28	123.9702	16.9982	13.7241	18.7865	32.5106	140.9684	173.479
1232301	1	2006	Natural Stand	L 	13	13271	18.6	19.72	74.2955	10.7667	10.2903	12.2909	22.5812	85.0622	107.6434
1232301	1	2006	Natural Stand	L 	13	13272	16.7	19.49	56.6609	8.4552	8.8358	9.8189	18.6547	65.1161	83.7708
1232301	1	2006	Natural Stand	L 	13	13273	17.6	19.12	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1232301	1	2006	Natural Stand	L 	13	13274	16.5	19.11	54.9699	8.2297	8.6865	9.5755	18.262	63.1997	81.4616
1232301	1	2006	Natural Stand	L 	13	13275	19.7	17.85	85.8445	12.2476	11.1615	13.8542	25.0157	98.0921	123.1078
1232301	1	2006	Natural Stand	L 	13	13276	20.4	16.4	93.7228	13.2453	11.7265	14.8999	26.6264	106.9681	133.5945
1232301	1	2006	Natural Stand	L 	13	13277	10.8	12.79	18.9352	3.181	4.7701	3.9591	8.7292	22.1161	30.8453
1232301	1	2006	Natural Stand	L 	13	13278	11.7	11.94	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1232301	1	2012	Natural Stand	L 	13	13279	17	21.8	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1232301	1	2021	Natural Stand	L 	13	13280	17.2	22.2	61.0242	9.0335	9.2122	10.4415	19.6537	70.0577	89.7114
1232301	1	2021	Natural Stand	L 	13	13281	4	4.9	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1232301	1	2021	Natural Stand	L 	13	13282	5.8	4.3	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1232301	1	2021	Natural Stand	L 	13	13283	4	4	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1232301	1	2021	Natural Stand	L 	13	13284	3.8	4	1.3693	0.3056	1.0888	0.449	1.5378	1.6749	3.2127
1232396	1	2004	Natural Stand	L 	13	13292	14.9	13.35	42.5334	6.5468	7.5196	7.7419	15.2615	49.0802	64.3417
1232396	1	2004	Natural Stand	L 	13	13293	14.5	12.68	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1232396	1	2004	Natural Stand	L 	13	13294	15	12.68	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1232396	1	2004	Natural Stand	L 	13	13295	15.2	12.38	44.7199	6.8462	7.7346	8.0703	15.8049	51.566	67.3709
1232396	1	2004	Natural Stand	L 	13	13296	10.1	11.43	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1232396	1	2004	Natural Stand	L 	13	13297	5	7.67	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1232396	1	2013	Natural Stand	L 	13	13496	17.9	15.3	67.4633	9.8791	9.7469	11.3466	21.0935	77.3424	98.4359
1232396	1	2013	Natural Stand	L 	13	13497	16.9	13.7	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1232396	1	2013	Natural Stand	L 	13	13498	16.4	13.6	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1232396	1	2013	Natural Stand	L 	13	13499	19.3	13.3	81.5285	11.6968	10.8423	13.2745	24.1168	93.2253	117.3421
1232396	1	2013	Natural Stand	L 	13	13500	12.7	12.3	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1232396	1	2013	Natural Stand	L 	13	13501	5.2	7.8	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1232396	1	2013	Natural Stand	L 	13	13502	4.2	4.23	1.7612	0.3825	1.2543	0.5531	1.8075	2.1436	3.9511
1232396	1	2013	Natural Stand	L 	13	13503	4	4	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1232396	1	2013	Natural Stand	L 	13	13504	4.5	4	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1232396	1	2023	Natural Stand	L 	13	13619	18.8	16.7	76.3208	11.0281	10.4472	12.5679	23.0151	87.3489	110.364
1232396	1	2023	Natural Stand	L 	13	13620	17.6	16.3	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1232396	1	2023	Natural Stand	L 	13	13621	17.8	16.3	66.5196	9.7557	9.67	11.2149	20.8849	76.2753	97.1602
1232396	1	2023	Natural Stand	L 	13	13622	17	16	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1232396	1	2023	Natural Stand	L 	13	13623	15.8	15.7	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1232396	1	2023	Natural Stand	L 	13	13624	16	15.6	50.8767	7.6809	8.3166	8.9807	17.2973	58.5576	75.8549
1232396	1	2023	Natural Stand	L 	13	13625	15	15.5	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1232396	1	2023	Natural Stand	L 	13	13626	17.3	15.5	61.9203	9.1518	9.2881	10.5684	19.8565	71.072	90.9285
1232396	1	2023	Natural Stand	L 	13	13627	15.6	15.5	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1232396	1	2023	Natural Stand	L 	13	13628	15.4	15.4	46.2143	7.0499	7.8789	8.2931	16.1721	53.2642	69.4363
1232396	1	2023	Natural Stand	L 	13	13629	16	15.3	50.8767	7.6809	8.3166	8.9807	17.2973	58.5576	75.8549
1232396	1	2023	Natural Stand	L 	13	13630	16.8	15.3	57.518	8.5691	8.9107	9.9418	18.8525	66.0871	84.9397
1232396	1	2023	Natural Stand	L 	13	13631	17.1	15	60.1359	8.9162	9.1366	10.3154	19.452	69.0521	88.504
1232396	1	2023	Natural Stand	L 	13	13632	15.5	15	46.9727	7.153	7.9514	8.4058	16.3572	54.1257	70.4828
1232396	1	2023	Natural Stand	L 	13	13633	18.3	14.9	71.3188	10.3811	10.0564	11.8814	21.9378	81.6999	103.6377
1232396	1	2023	Natural Stand	L 	13	13634	15.5	14.8	46.9727	7.153	7.9514	8.4058	16.3572	54.1257	70.4828
1232396	1	2023	Natural Stand	L 	13	13635	21.3	14.6	104.4707	14.592	12.4648	16.3025	28.7673	119.0627	147.83
1232396	1	2023	Natural Stand	L 	13	13636	13.3	14.6	31.9645	5.0743	6.4035	6.11	12.5135	37.0388	49.5524
1232396	1	2023	Natural Stand	L 	13	13637	12.3	14.4	26.2605	4.2583	5.7334	5.1916	10.9249	30.5188	41.4438
1232396	1	2023	Natural Stand	L 	13	13638	15.7	14.4	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1232396	1	2023	Natural Stand	L 	13	13639	16.9	14.4	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1232396	1	2023	Natural Stand	L 	13	13640	17.8	14.3	66.5196	9.7557	9.67	11.2149	20.8849	76.2753	97.1602
1232396	1	2023	Natural Stand	L 	13	13641	15.2	14.2	44.7199	6.8462	7.7346	8.0703	15.8049	51.566	67.3709
1232396	1	2023	Natural Stand	L 	13	13642	15.6	14.2	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1232396	1	2023	Natural Stand	L 	13	13643	13.8	14.2	35.073	5.5122	6.7467	6.5984	13.3451	40.5852	53.9302
1232396	1	2023	Natural Stand	L 	13	13644	14.2	14.1	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1232396	1	2023	Natural Stand	L 	13	13645	16.5	13.9	54.9699	8.2297	8.6865	9.5755	18.262	63.1997	81.4616
1232396	1	2023	Natural Stand	L 	13	13646	14.2	13.8	37.6858	5.877	7.0249	7.0032	14.0281	43.5629	57.591
1232396	1	2023	Natural Stand	L 	13	13647	15.7	13.7	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1232396	1	2023	Natural Stand	L 	13	13648	13.1	13.5	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1232396	1	2023	Natural Stand	L 	13	13649	16.2	13.5	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1232396	1	2023	Natural Stand	L 	13	13650	15	13.5	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1232396	1	2023	Natural Stand	L 	13	13651	13	13.3	30.1823	4.8212	6.2002	5.8263	12.0265	35.0035	47.03
1232396	1	2023	Natural Stand	L 	13	13652	11.8	13.3	23.6581	3.8799	5.4065	4.7615	10.168	27.538	37.706
1232396	1	2023	Natural Stand	L 	13	13653	13.4	13.2	32.5723	5.1603	6.4717	6.2061	12.6778	37.7326	50.4105
1232396	1	2023	Natural Stand	L 	13	13654	11	13.1	19.8294	3.3146	4.8955	4.1134	9.0089	23.144	32.1529
1232396	1	2023	Natural Stand	L 	13	13655	14	13	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1232396	1	2023	Natural Stand	L 	13	13656	14.4	12.4	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1232396	1	2023	Natural Stand	L 	13	13657	12.1	12.3	25.1999	4.1046	5.602	5.0172	10.6192	29.3045	39.9237
1232396	1	2023	Natural Stand	L 	13	13658	14.3	12.2	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1232396	1	2023	Natural Stand	L 	13	13659	10.6	12	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1232396	1	2023	Natural Stand	L 	13	13660	12	12	24.6794	4.0289	5.5366	4.9312	10.4678	28.7084	39.1761
1232396	1	2023	Natural Stand	L 	13	13661	10.7	11.2	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1232396	1	2023	Natural Stand	L 	13	13662	9.9	11.1	15.214	2.617	4.2178	3.3025	7.5203	17.8309	25.3513
1232396	1	2023	Natural Stand	L 	13	13663	9.8	11	14.8305	2.5581	4.1577	3.2334	7.3911	17.3885	24.7796
1232396	1	2023	Natural Stand	L 	13	13664	9	10.8	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1232396	1	2023	Natural Stand	L 	13	13665	10	10.8	15.6034	2.6766	4.2782	3.3724	7.6506	18.28	25.9306
1232396	1	2023	Natural Stand	L 	13	13666	13	9.1	30.1823	4.8212	6.2002	5.8263	12.0265	35.0035	47.03
1232396	1	2023	Natural Stand	L 	13	13667	10.7	8.8	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1232396	1	2023	Natural Stand	L 	13	13668	5.2	8	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1232396	1	2023	Natural Stand	L 	13	13669	4	5	1.5578	0.3428	1.1707	0.4997	1.6704	1.9006	3.571
1232396	1	2023	Natural Stand	L 	13	13670	4.5	4.9	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1232396	1	2023	Natural Stand	L 	13	13671	3.5	3.6	1.1135	0.2541	0.9692	0.3783	1.3475	1.3676	2.7151
1232501	1	2004	Natural Stand	L 	13	13725	14.7	14.52	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1232501	1	2004	Natural Stand	L 	13	13726	15.6	14.01	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1232501	1	2004	Natural Stand	L 	13	13727	13.4	12.67	32.5723	5.1603	6.4717	6.2061	12.6778	37.7326	50.4105
1232501	1	2004	Natural Stand	L 	13	13728	15.2	12.15	44.7199	6.8462	7.7346	8.0703	15.8049	51.566	67.3709
1232501	1	2004	Natural Stand	L 	13	13729	9.3	7.59	13.0006	2.2746	3.8608	2.8991	6.76	15.2752	22.0351
1232501	1	2004	Natural Stand	L 	13	13730	5.2	7.4	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1232501	1	2011	Natural Stand	L 	13	13754	15.2	15.4	44.7199	6.8462	7.7346	8.0703	15.8049	51.566	67.3709
1232501	1	2011	Natural Stand	L 	13	13755	16.3	14.4	53.3097	8.0077	8.538	9.3352	17.8731	61.3174	79.1906
1232501	1	2011	Natural Stand	L 	13	13756	13.7	13	34.4373	5.423	6.6776	6.4992	13.1768	39.8604	53.0371
1232501	1	2011	Natural Stand	L 	13	13757	10.2	8.9	16.4001	2.7982	4.3997	3.5145	7.9142	19.1983	27.1125
1232501	1	2011	Natural Stand	L 	13	13758	5.7	8.9	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1232501	1	2011	Natural Stand	L 	13	13759	4.9	6.51	2.5951	0.5404	1.5599	0.7627	2.3226	3.1355	5.4581
1232501	1	2021	Natural Stand	L 	13	13782	6.8	9.1	5.916	1.127	2.4796	1.5098	3.9893	7.043	11.0323
1232511	1	2004	Natural Stand	L 	13	13798	15.4	14.02	46.2143	7.0499	7.8789	8.2931	16.1721	53.2642	69.4363
1232511	1	2004	Natural Stand	L 	13	13799	15.8	12.88	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1232511	1	2004	Natural Stand	L 	13	13800	18.5	11.95	73.2951	10.6373	10.2122	12.1536	22.3657	83.9324	106.2982
1232511	1	2004	Natural Stand	L 	13	13801	12.3	9.36	26.2605	4.2583	5.7334	5.1916	10.9249	30.5188	41.4438
1232511	1	2004	Natural Stand	L 	13	13802	7.3	5.74	7.0716	1.3214	2.7413	1.7503	4.4916	8.393	12.8846
1232511	1	2004	Natural Stand	L 	13	13803	6.6	5.45	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1232511	1	2011	Natural Stand	V 	13	13805	16.9	11	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1232511	1	2011	Natural Stand	V 	13	13806	10.4	8.7	17.2208	2.9228	4.5222	3.6597	8.1818	20.1435	28.3254
1232511	1	2011	Natural Stand	V 	13	13807	11.8	8.2	23.6581	3.8799	5.4065	4.7615	10.168	27.538	37.706
1232511	1	2011	Natural Stand	L 	13	13808	7.8	5.6	8.3535	1.5331	3.0106	2.0095	5.02	9.8866	14.9066
1232511	1	2011	Natural Stand	L 	13	13809	6.5	4.6	5.2814	1.0185	2.3263	1.3743	3.7006	6.3	10.0005
1232511	1	2011	Natural Stand	L 	13	13810	4.7	4	2.3369	0.4922	1.4706	0.6992	2.1699	2.8291	4.999
1232511	1	2021	Natural Stand	V 	13	13811	16.4	12.42	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1232511	1	2021	Natural Stand	V 	13	13812	16.4	11.7	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1232511	1	2021	Natural Stand	L 	13	13813	11.3	8.5	21.2175	3.5208	5.0854	4.3507	9.4361	24.7383	34.1744
1232511	1	2021	Natural Stand	L 	13	13814	9.1	8.3	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1232511	1	2021	Natural Stand	L 	13	13815	9.2	6.2	12.6519	2.2201	3.8023	2.8345	6.6368	14.872	21.5088
1232571	1	2004	Natural Stand	L 	13	13817	28.2	22.8	211.5728	27.3814	18.5372	29.2563	47.7935	238.9542	286.7476
1232571	1	2004	Natural Stand	L 	13	13818	23.6	20.35	135.2011	18.3652	14.4101	20.1863	34.5964	153.5663	188.1627
1232571	1	2004	Natural Stand	L 	13	13819	20.1	16.31	90.2954	12.8124	11.4833	14.4469	25.9302	103.1078	129.038
1232571	1	2004	Natural Stand	L 	13	13820	18.7	13.45	75.3041	10.897	10.3687	12.429	22.7976	86.201	108.9987
1232571	1	2004	Natural Stand	L 	13	13821	17.5	11.07	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1232571	1	2011	Natural Stand	L 	13	13823	24.2	21.2	144.0121	19.429	14.9309	21.2705	36.2014	163.4411	199.6425
1232571	1	2011	Natural Stand	L 	13	13824	20.6	16.1	96.0506	13.5383	11.8894	15.2059	27.0953	109.5889	136.6843
1239136	1	2006	Natural Stand	L 	13	13825	4.2	5.83	1.7612	0.3825	1.2543	0.5531	1.8075	2.1436	3.9511
1239136	1	2006	Natural Stand	L 	13	13826	2.6	2.94	0.5273	0.1304	0.6366	0.2036	0.8402	0.6577	1.4979
1239136	1	2011	Natural Stand	L 	13	13828	16.2	18.1	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1239136	1	2011	Natural Stand	L 	13	13829	5	7	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1239136	1	2022	Natural Stand	L 	13	13831	6.2	7.6	4.6897	0.9161	2.1759	1.2454	3.4213	5.6058	9.0271
1239226	1	2006	Natural Stand	L 	13	13833	16.2	14.87	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1239226	1	2006	Natural Stand	L 	13	13834	15.7	14.25	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1239226	1	2006	Natural Stand	L 	13	13835	14	12.93	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1239226	1	2006	Natural Stand	L 	13	13836	14.3	12.66	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1239226	1	2006	Natural Stand	L 	13	13837	11.6	12.29	22.6627	3.7339	5.2774	4.5948	9.8722	26.3966	36.2688
1239226	1	2006	Natural Stand	L 	13	13838	8.2	11.19	9.473	1.7151	3.2312	2.2302	5.4614	11.188	16.6494
1239226	1	2006	Natural Stand	L 	13	13839	10.8	10.73	18.9352	3.181	4.7701	3.9591	8.7292	22.1161	30.8453
1239226	1	2006	Natural Stand	L 	13	13840	13.2	10.63	31.3636	4.9892	6.3356	6.0146	12.3502	36.3527	48.7029
1239226	1	2011	Natural Stand	L 	13	13944	16.9	15.2	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1239226	1	2011	Natural Stand	L 	13	13945	14.6	14	40.4126	6.2549	7.3064	7.4206	14.727	46.6674	61.3944
1239226	1	2011	Natural Stand	L 	13	13946	14.7	13.6	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1239226	1	2011	Natural Stand	L 	13	13947	7.7	12.9	8.0868	1.4894	2.9561	1.9562	4.9123	9.5762	14.4884
1239226	1	2011	Natural Stand	L 	13	13948	9.7	12.3	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1239226	1	2011	Natural Stand	L 	13	13949	14.4	12.1	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1239226	1	2011	Natural Stand	L 	13	13950	9	10.8	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1239226	1	2011	Natural Stand	L 	13	13951	5.9	6.75	4.1398	0.8197	2.0285	1.1231	3.1516	4.9595	8.1111
1239226	1	2011	Natural Stand	L 	13	13952	5.1	6.6	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1239226	1	2011	Natural Stand	L 	13	13953	4.5	6.3	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1239226	1	2011	Natural Stand	L 	13	13954	6.2	6.01	4.6897	0.9161	2.1759	1.2454	3.4213	5.6058	9.0271
1239226	1	2011	Natural Stand	L 	13	13955	5.1	5.9	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1239226	1	2011	Natural Stand	L 	13	13956	4.7	5.73	2.3369	0.4922	1.4706	0.6992	2.1699	2.8291	4.999
1239226	1	2011	Natural Stand	L 	13	13957	4.8	5.55	2.464	0.516	1.5151	0.7306	2.2457	2.98	5.2257
1239226	1	2011	Natural Stand	L 	13	13958	3.7	4.25	1.2805	0.2878	1.0485	0.4247	1.4732	1.5683	3.0415
1239226	1	2011	Natural Stand	L 	13	13959	2.9	3.8	0.6939	0.1666	0.7429	0.2556	0.9985	0.8606	1.8591
1239226	1	2011	Natural Stand	L 	13	13960	2.7	3.8	0.5798	0.142	0.6715	0.2203	0.8918	0.7218	1.6135
1239226	1	2011	Natural Stand	L 	13	13961	3.5	3.55	1.1135	0.2541	0.9692	0.3783	1.3475	1.3676	2.7151
1239226	1	2011	Natural Stand	L 	13	13962	5	3.3	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1239226	1	2023	Natural Stand	L 	13	14060	18.6	16.3	74.2955	10.7667	10.2903	12.2909	22.5812	85.0622	107.6434
1239226	1	2023	Natural Stand	L 	13	14061	13.5	14.6	33.1871	5.2471	6.5402	6.303	12.8432	38.4341	51.2773
1239226	1	2023	Natural Stand	L 	13	14062	15.7	14	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1239226	1	2023	Natural Stand	L 	13	14063	15.7	13.5	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1239226	1	2023	Natural Stand	L 	13	14064	15.6	13.4	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1239226	1	2023	Natural Stand	L 	13	14065	14.8	13.2	41.8192	6.4487	7.4483	7.634	15.0823	48.2679	63.3502
1239226	1	2023	Natural Stand	L 	13	14066	8.8	12.95	11.3138	2.0094	3.5706	2.5838	6.1543	13.3232	19.4776
1239226	1	2023	Natural Stand	L 	13	14067	14.5	12.8	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1239226	1	2023	Natural Stand	L 	13	14068	12.8	12.8	29.0281	4.6564	6.0657	5.641	11.7068	33.6846	45.3914
1239226	1	2023	Natural Stand	L 	13	14069	10.1	12.7	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1239226	1	2023	Natural Stand	L 	13	14070	14.6	12.7	40.4126	6.2549	7.3064	7.4206	14.727	46.6674	61.3944
1239226	1	2023	Natural Stand	L 	13	14071	11.9	12.3	24.1655	3.954	5.4715	4.8459	10.3174	28.1195	38.4369
1239226	1	2023	Natural Stand	L 	13	14072	12.4	12.2	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1239226	1	2023	Natural Stand	L 	13	14073	12.9	11.9	29.6018	4.7384	6.1329	5.7333	11.8662	34.3402	46.2064
1239226	1	2023	Natural Stand	L 	13	14074	11.2	11.9	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1239226	1	2023	Natural Stand	L 	13	14075	10.1	11.8	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1239226	1	2023	Natural Stand	L 	13	14076	15.3	11.7	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1239226	1	2023	Natural Stand	L 	13	14077	9.7	11.7	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1239226	1	2023	Natural Stand	L 	13	14078	16.4	11.7	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1239226	1	2023	Natural Stand	L 	13	14079	13.8	11.6	35.073	5.5122	6.7467	6.5984	13.3451	40.5852	53.9302
1239226	1	2023	Natural Stand	L 	13	14080	13.8	11.6	35.073	5.5122	6.7467	6.5984	13.3451	40.5852	53.9302
